,energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
14,867.98,0.03,0.0118,0.0006,,867.98,3.706e-06,0.0,,,,,,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
15,880.91,0.01,0.0041,0.0005,,,,,,,,,,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
16,884.6,0.3,0.00029,0.0001,,,,,,,,,,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
17,886.66,0.14,0.00101,0.00019,,1328.2,9.3e-11,440.446,,,,,,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
18,897.0,0.3,0.00031,9e-05,,,,,,,,,,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
19,1003.58,0.03,0.053,0.003,,1003.605,3.706e-06,0.0,,,,,,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
20,1045.7,0.09,0.018,0.003,,1045.65,3.706e-06,0.0,,,,,,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
21,1100.17,0.01,0.252,0.008,,1100.173,3.706e-06,0.0,,,,,,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
22,1119.4,0.06,0.052,0.002,,1119.38,3.706e-06,0.0,,,,,,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
23,1328.2,0.3,0.00039,0.00014,,1328.2,3.706e-06,0.0,,,,,,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
24,12.148,,0.008541970508,0.000883758835729,,,,,,,,,,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,A,2.14,0.01,5988,3,81,128,Tl,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
25,13.292,,1.39209200632099,0.1101221136479693,,,,,,,,,,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
26,70.832,,0.0061374227327259,0.0007588493810672,,,,,,,,,,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,A,2.14,0.01,5988,3,81,128,Tl,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
27,72.874,,0.0103602679485583,0.0012802282880912,,,,,,,,,,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,A,2.14,0.01,5988,3,81,128,Tl,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
28,76.862,,0.9830852643707164,0.0817735056224474,,,,,,,,,,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
29,79.29,,1.6371111813001105,0.1360050279451717,,,,,,,,,,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
30,82.629,,0.0035234081100352,0.0004385292344271,,,,,,,,,,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,A,2.14,0.01,5988,3,81,128,Tl,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
31,83.631,,0.0045698603187157,0.0005684995182772,,,,,,,,,,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,A,2.14,0.01,5988,3,81,128,Tl,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
32,84.866,,0.0010464522086804,0.0001314292461288,,,,,,,,,,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,A,2.14,0.01,5988,3,81,128,Tl,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2024-04-27
33,89.837,,0.5636120500985303,0.0475408124953721,,,,,,,,,,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
34,90.941,,0.7388953976791732,0.0622622635173231,,,,,,,,,,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
35,92.315,,0.1752833475806429,0.0150513582888505,,,,,,,,,,83,130,Bi,,0,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,1422,5,84,129,Po,1-Jan-2022,M. S. Basunia,2024-04-27
