,energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
15,323.83,0.04,0.0286335,0.0036379697758502,,377.03,1.5e-11,53.226,,,,,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
16,351.932,0.0021,35.7237,0.2352736185805795,1e-10,351.9323,1182.6,0.0,M1+E2,0.49,10.0,0.257,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
17,462.01,0.07,0.2122515,0.0064245677123056,,838.994,,377.03,,,,,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
18,470.6,0.8,0.010908,0.0027273812274781,,,,,,,,,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
19,480.43,0.02,0.3367845,0.0047580676130126,,533.672,1.5e-11,53.226,M1,,,0.1303,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
20,487.11,0.07,0.432684,0.0057461181192175,,838.994,1e-10,351.9323,(E1),,,0.01046,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
21,511.0,0.09,0.0149985,0.0040909805108311,,888.03,,377.03,,,,,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
22,533.66,0.02,0.1804365,0.0091212427053554,,533.672,1182.6,0.0,,,,,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
23,538.43,0.08,0.019089,0.0027281673409085,,797.3,,258.869,,,,,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
24,543.82,0.07,0.049995,0.0090924023778097,,838.994,5e-11,295.2236,,,,,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
25,580.13,0.03,0.3685995,0.0056674940502836,,838.994,,258.869,(E1),,,0.00732,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
26,766.0,0.2,0.05454,0.0090928589563459,,,,,,,,,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
27,785.96,0.09,1.058985,0.0773917214823394,,838.994,1.5e-11,53.226,E1,,,0.00406,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
28,839.06,0.09,0.580851,0.0107318133365242,,838.994,1182.6,0.0,(E1),,,0.00359,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
29,12.904,,11.137483074964427,0.5069241425257713,,,,,,,,,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
30,74.815,,5.2212476874370175,0.1699126865993954,,,,,,,,,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
31,77.108,,8.735565814684653,0.2819196279505763,,,,,,,,,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
32,87.388,,2.992272420056713,0.106122902763608,,,,,,,,,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
33,88.458,,3.9079077805940674,0.1377866122235664,,,,,,,,,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
34,89.784,,0.9156353605373544,0.0357544065590335,,,,,,,,,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2024-04-27
