,energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
24,806.5,2.2,0.834,0.1689289791598824,,1077.6,,271.11,,,,,,83,132,Bi,,0.0,,(9/2-),7.6,,2,m,456.0,12.0,B-,100.0,,2171.0,6.0,84,131,Po,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
25,836.3,1.0,1.251,0.2001424492705133,,835.7,,0.0,,,,,,83,132,Bi,,0.0,,(9/2-),7.6,,2,m,456.0,12.0,B-,100.0,,2171.0,6.0,84,131,Po,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
26,905,2.0,0.417,0.1470544116985274,,1176.1,,271.11,,,,,,83,132,Bi,,0.0,,(9/2-),7.6,,2,m,456.0,12.0,B-,100.0,,2171.0,6.0,84,131,Po,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
27,1023.1,1.2,1.251,0.2001424492705133,,1294.43,,271.11,,,,,,83,132,Bi,,0.0,,(9/2-),7.6,,2,m,456.0,12.0,B-,100.0,,2171.0,6.0,84,131,Po,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
28,1104.5,0.5,3.058,0.3784507894033251,,1398.8,,293.53,,,,,,83,132,Bi,,0.0,,(9/2-),7.6,,2,m,456.0,12.0,B-,100.0,,2171.0,6.0,84,131,Po,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
29,1127.7,0.7,0.973,0.1785077029150283,,1398.8,,271.11,,,,,,83,132,Bi,,0.0,,(9/2-),7.6,,2,m,456.0,12.0,B-,100.0,,2171.0,6.0,84,131,Po,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
30,1294.5,0.3,1.251,0.2001424492705133,,1294.43,,0.0,,,,,,83,132,Bi,,0.0,,(9/2-),7.6,,2,m,456.0,12.0,B-,100.0,,2171.0,6.0,84,131,Po,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
31,1399.2,0.4,1.668,0.2370337528707673,,1398.8,,0.0,,,,,,83,132,Bi,,0.0,,(9/2-),7.6,,2,m,456.0,12.0,B-,100.0,,2171.0,6.0,84,131,Po,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
32,12.904,,11.0847802065,0.7272590477357587,,,,,,,,,,83,132,Bi,X,1347.5,,(25/2:29/2)(-),36.9,,6,s,36.9,0.6,IT,76.9,0.5,,,83,132,Bi,23-SEP-2013,D. Abriola and  P. Demetriou and  B. Singh and  R. Gowrishankar and  K. Vijay Sai,2024-04-27
33,13.292,,9.01180873281,0.4347009839495745,,,,,,,,,,83,132,Bi,X,1347.5,,(25/2:29/2)(-),36.9,,6,s,36.9,0.6,B-,23.1,0.5,2171.0,6.0,84,131,Po,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
34,13.292,,8.8158743977993,0.9263671575231354,,,,,,,,,,83,132,Bi,,0.0,,(9/2-),7.6,,2,m,456.0,12.0,B-,100.0,,2171.0,6.0,84,131,Po,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
35,74.815,,4.404648969905958,0.4618434164634702,,,,,,,,,,83,132,Bi,X,1347.5,,(25/2:29/2)(-),36.9,,6,s,36.9,0.6,IT,76.9,0.5,,,83,132,Bi,23-SEP-2013,D. Abriola and  P. Demetriou and  B. Singh and  R. Gowrishankar and  K. Vijay Sai,2024-04-27
36,76.862,,6.237255001882334,0.7282883438478007,,,,,,,,,,83,132,Bi,,0.0,,(9/2-),7.6,,2,m,456.0,12.0,B-,100.0,,2171.0,6.0,84,131,Po,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
37,76.862,,5.071037069551198,0.1857660113384259,,,,,,,,,,83,132,Bi,X,1347.5,,(25/2:29/2)(-),36.9,,6,s,36.9,0.6,B-,23.1,0.5,2171.0,6.0,84,131,Po,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
38,77.108,,7.369330717594041,0.7720860115007339,,,,,,,,,,83,132,Bi,X,1347.5,,(25/2:29/2)(-),36.9,,6,s,36.9,0.6,IT,76.9,0.5,,,83,132,Bi,23-SEP-2013,D. Abriola and  P. Demetriou and  B. Singh and  R. Gowrishankar and  K. Vijay Sai,2024-04-27
39,79.29,,10.38676936200222,1.212032097959306,,,,,,,,,,83,132,Bi,,0.0,,(9/2-),7.6,,2,m,456.0,12.0,B-,100.0,,2171.0,6.0,84,131,Po,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
40,79.29,,8.444691206579847,0.3073479959385774,,,,,,,,,,83,132,Bi,X,1347.5,,(25/2:29/2)(-),36.9,,6,s,36.9,0.6,B-,23.1,0.5,2171.0,6.0,84,131,Po,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
41,87.388,,2.524283547090352,0.2670624998059772,,,,,,,,,,83,132,Bi,X,1347.5,,(25/2:29/2)(-),36.9,,6,s,36.9,0.6,IT,76.9,0.5,,,83,132,Bi,23-SEP-2013,D. Abriola and  P. Demetriou and  B. Singh and  R. Gowrishankar and  K. Vijay Sai,2024-04-27
42,88.458,,3.2967143125,0.3485551845916635,,,,,,,,,,83,132,Bi,X,1347.5,,(25/2:29/2)(-),36.9,,6,s,36.9,0.6,IT,76.9,0.5,,,83,132,Bi,23-SEP-2013,D. Abriola and  P. Demetriou and  B. Singh and  R. Gowrishankar and  K. Vijay Sai,2024-04-27
43,89.784,,0.7724307654096477,0.0826900383795695,,,,,,,,,,83,132,Bi,X,1347.5,,(25/2:29/2)(-),36.9,,6,s,36.9,0.6,IT,76.9,0.5,,,83,132,Bi,23-SEP-2013,D. Abriola and  P. Demetriou and  B. Singh and  R. Gowrishankar and  K. Vijay Sai,2024-04-27
44,89.837,,2.907273359167776,0.1140128971682738,,,,,,,,,,83,132,Bi,X,1347.5,,(25/2:29/2)(-),36.9,,6,s,36.9,0.6,B-,23.1,0.5,2171.0,6.0,84,131,Po,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
45,89.837,,3.575877094290957,0.4205246456193722,,,,,,,,,,83,132,Bi,,0.0,,(9/2-),7.6,,2,m,456.0,12.0,B-,100.0,,2171.0,6.0,84,131,Po,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
46,90.941,,4.687974870615444,0.5510178122265381,,,,,,,,,,83,132,Bi,,0.0,,(9/2-),7.6,,2,m,456.0,12.0,B-,100.0,,2171.0,6.0,84,131,Po,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
47,90.941,,3.8114353738689535,0.1487623824587549,,,,,,,,,,83,132,Bi,X,1347.5,,(25/2:29/2)(-),36.9,,6,s,36.9,0.6,B-,23.1,0.5,2171.0,6.0,84,131,Po,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
48,92.315,,1.1120977763244877,0.1319996538506972,,,,,,,,,,83,132,Bi,,0.0,,(9/2-),7.6,,2,m,456.0,12.0,B-,100.0,,2171.0,6.0,84,131,Po,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
49,92.315,,0.9041620147011784,0.0383220107127786,,,,,,,,,,83,132,Bi,X,1347.5,,(25/2:29/2)(-),36.9,,6,s,36.9,0.6,B-,23.1,0.5,2171.0,6.0,84,131,Po,23-SEP-2013,J.K. Tuli and  B. Singh and  S. Bhattacharya and  S. Dasgupta and  J.Y. Lee,2024-04-27
